gene,target,full_name,beta,se,t_stat,p_value,FDR
ARPP19,ARP19,cAMP-regulated phosphoprotein 19,-0.005537064199307952,0.03235499589245904,-0.1711347520398997,0.8641448591737331,0.9829095138358216
ESD,Esterase D,S-formylglutathione hydrolase,-0.005922645086331357,0.03536608991007995,-0.16746677683029074,0.8670292397603793,0.9829095138358216
SCGB2A1,Mammaglobin 2,Mammaglobin-B,-0.003973798696797082,0.022828129550029296,-0.17407465154288043,0.8618343204117276,0.9829095138358216
PRDX6,Peroxiredoxin-6,Peroxiredoxin-6,0.0078384619578172,0.04366741581822103,0.17950368280200493,0.8575706361596268,0.9829095138358216
TNFRSF19,TAJ,Tumor necrosis factor receptor superfamily member 19,0.0053691604889735,0.030395414398101426,0.17664376667649154,0.8598161581045108,0.9829095138358216
KIF23,KIF23,Kinesin-like protein KIF23,-0.011148804168287672,0.06630474330225346,-0.16814489602147006,0.8664958533452277,0.9829095138358216
BCAR3,BCAR3,Breast cancer anti-estrogen resistance protein 3:Src Homology domain,-0.004650875405252571,0.024632430392589357,-0.18881106456518323,0.8502708308579139,0.9829095138358216
GPC6,GPC6,Glypican-6,0.0032434506073731354,0.019061673875387673,0.1701556027333497,0.8649146557850116,0.9829095138358216
SEMA3E,Semaphorin 3E,Semaphorin-3E,0.0066330772797759344,0.03905327627875754,0.16984688384221172,0.8651573938934495,0.9829095138358216
ASGR1,ASGR1,Asialoglycoprotein receptor 1,0.005605079037260211,0.030704991912205624,0.1825461818484349,0.8551830220422774,0.9829095138358216
CCL5,RANTES,C-C motif chemokine 5,-0.009219643602253073,0.0543742001931813,-0.16955915801055307,0.8653836371415853,0.9829095138358216
CD300A,CM35H,CMRF35-like molecule 8,-0.005849319141112192,0.03154071277700105,-0.18545297889962128,0.8529031396116473,0.9829095138358216
SIRPB2,SIRB2,Signal-regulatory protein beta-2,-0.006333745941185888,0.03590502511630279,-0.17640277149701897,0.8600054325490102,0.9829095138358216
OBP2B,OBP2B,Odorant-binding protein 2b,-0.011154021271074488,0.06580622881621309,-0.16949795591882333,0.865431762713253,0.9829095138358216
INSL3,INSL3,Insulin-like 3,-0.005903473405218373,0.029920601921412215,-0.19730463380128874,0.8436204787509748,0.9829095138358216
CXCL14,BRAK,C-X-C motif chemokine 14,0.0060183122141994365,0.031034310988698573,0.19392446690345597,0.8462657954042139,0.9829095138358216
KLK9,kallikrein 9,Kallikrein-9,-0.0050427122509422734,0.02801911168863521,-0.1799740229804516,0.8572014488610046,0.9829095138358216
RLN3,REL3,Relaxin-3,-0.004177355507299448,0.024720968481704655,-0.16898025295372227,0.8658388725467641,0.9829095138358216
ERP44,TXNDC4,Endoplasmic reticulum resident protein 44,0.011582540802366372,0.058237746182458985,0.19888374055682453,0.8423852738149487,0.9829095138358216
STC2,STC2,Stanniocalcin-2,0.00672271665059474,0.03569916242029968,0.18831580896620673,0.8506589434910248,0.9829095138358216
LIPK,LIPK,Lipase member K,0.006358999727686162,0.03649825859405577,0.17422748297152485,0.8617142386438243,0.9829095138358216
OAF,OAF,Out at first protein homolog,0.00276632281165164,0.015342877518909732,0.1803001300272529,0.8569454938042315,0.9829095138358216
PSG3,PSG3,Pregnancy-specific beta-1-glycoprotein 3,0.007682902843699042,0.042237490576777705,0.181897710749017,0.855691801980382,0.9829095138358216
CANT1,CANT1,Soluble calcium-activated nucleotidase 1,-0.009902438339431378,0.05012981499401405,-0.19753590434382848,0.843439550738891,0.9829095138358216
NDNF,CD031,Protein NDNF,0.004490466073939326,0.02455840269327864,0.18284845842878522,0.8549458813075295,0.9829095138358216
UPK3BL,UPK3L,Uroplakin-3b-like protein,0.006251533796522888,0.033773433847602966,0.1851021079091898,0.8531782726823783,0.9829095138358216
CD74,HG2A,HLA class II histocompatibility antigen gamma chain,-0.007764235922361322,0.041757276362663104,-0.18593731676675265,0.8525233788499993,0.9829095138358216
TSR3,TSR3,Ribosome biogenesis protein TSR3 homolog,0.006289147909086563,0.03420038592878142,0.18389113860244236,0.8541279830877365,0.9829095138358216
CLEC2D,CLC2D,C-type lectin domain family 2 member D,-0.003609870104476446,0.02042637715291466,-0.17672591069147817,0.8597516451175502,0.9829095138358216
STX2,STX2,Syntaxin-2,-0.004297850672591715,0.02397263994715075,-0.1792814926544013,0.8577450522293394,0.9829095138358216
SH3BP2,3BP2,SH3 domain-binding protein 2,0.008858092633419296,0.046127787346917803,0.19203376409103182,0.8477462172292546,0.9829095138358216
CHST11,CHSTB,Carbohydrate sulfotransferase 11,0.004778768951752325,0.023656113950426088,0.20200988893470606,0.839941093546302,0.9829095138358216
CD3G,CD3G,T-cell surface glycoprotein CD3 gamma chain,-0.006448262188738989,0.03240694761573677,-0.19897777060643998,0.8423117340803128,0.9829095138358216
CTSB,Cathepsin B,Cathepsin B,0.006517351372513491,0.033783836449834556,0.19291329989094258,0.8470574727540957,0.9829095138358216
SPINK1,TATI,Serine protease inhibitor Kazal-type 1,0.007595108399327822,0.04355565352379236,0.17437709653877606,0.8615966882936175,0.9829095138358216
ADCYAP1,PACA,Pituitary adenylate cyclase-activating polypeptide,-0.009161590696394174,0.04806590711625708,-0.19060476013143832,0.8488654857399188,0.9829095138358216
DEFB110,DB110,Beta-defensin 110,0.005173400790023041,0.02975548735779449,0.17386375587855601,0.8620000293022174,0.9829095138358216
C1orf115,CA115,Uncharacterized protein C1orf115,-0.004412046272645922,0.02582591716057005,-0.17083793172627584,0.8643782024981682,0.9829095138358216
FAAH2,FAAH2,Fatty-acid amide hydrolase 2,-0.007214079994777797,0.04058883451138956,-0.17773557880193547,0.8589587643924446,0.9829095138358216
INHBA INHBB,Activin AB,Inhibin beta A chain:Inhibin beta B chain heterodimer,-0.005105996841428992,0.030089043196082355,-0.16969621825973522,0.865275863180148,0.9829095138358216
A4GALT,"a1,4-Galactosyltransferase",Lactosylceramide 4-alpha-galactosyltransferase,-0.008225760792387203,0.04326805574932943,-0.1901116343207699,0.8492517978588099,0.9829095138358216
DCUN1D5,DCNL5,DCN1-like protein 5,0.006096130298487618,0.03578866246864377,0.17033691336826967,0.864772101616549,0.9829095138358216
HEPACAM,HEPACAM,Hepatocyte cell adhesion molecule,-0.009212223990306708,0.04983131061986855,-0.18486818579950506,0.8533617110312572,0.9829095138358216
TXN,Thioredoxin,Thioredoxin,-0.0063596444413915225,0.036767462179339176,-0.1729693610717906,0.8627028574289923,0.9829095138358216
PIK3R1,P85A,Phosphatidylinositol 3-kinase regulatory subunit alpha,0.006399124181373336,0.0378807833597185,0.16892797914464483,0.8658799814639021,0.9829095138358216
NPM1,NPM1,Nucleophosmin,-0.004142653379938352,0.024022639084971657,-0.1724478882309795,0.86311268843969,0.9829095138358216
COX6C,COX6C,Cytochrome c oxidase subunit 6C,0.004929651092613613,0.02432742331387384,0.20263761718661963,0.8394504894119814,0.9829095138358216
FCRL4,FCRL4,Fc receptor-like protein 4:Cytoplasmic domain,-0.010169478636025292,0.057177423934595815,-0.17785828629946618,0.858862413297305,0.9829095138358216
CRIP2,CRIP2,Cysteine-rich protein 2,-0.005001710397410906,0.028333246056544227,-0.1765314989828228,0.85990433067205,0.9829095138358216
IGSF9B,TUTLB,Protein turtle homolog B,-0.004417801493660273,0.02517935140146309,-0.17545334759510797,0.8607511758467838,0.9829095138358216
IL17C,IL-17C,Interleukin-17C,0.006375492625818316,0.03262475739293378,0.19541885167241702,0.8450960749510127,0.9829095138358216
PDGFD,PDGFD,Platelet-derived growth factor D,-0.008392526105007125,0.04318461598480029,-0.19434064454714722,0.8459400007276321,0.9829095138358216
MCEE,MCEE,"Methylmalonyl-CoA epimerase, mitochondrial",0.01374754489382649,0.07231445262231061,0.19010784698362038,0.8492547649788196,0.9829095138358216
GHRH,Growth hormone-releasing factor,Somatoliberin,0.0057127910406891925,0.028290209916335504,0.2019352651529983,0.8399994202781361,0.9829095138358216
SPATA31D4,S31D4,Putative spermatogenesis-associated protein 31D4,-0.006173669944528557,0.03249238467678098,-0.19000359641009218,0.8493364390228686,0.9829095138358216
MANSC1,MANS1,MANSC domain-containing protein 1,-0.004185413365358582,0.024133522583798302,-0.17342737061386967,0.8623429334046787,0.9829095138358216
PRPF6,PRP6,Pre-mRNA-processing factor 6:region 2,-0.005632106205126725,0.029824663646576707,-0.1888405606804951,0.8502477170396461,0.9829095138358216
NLGN2,NLGN2,Neuroligin-2:Extracellular domain,-0.006062406780430062,0.035202768156443506,-0.17221392231111804,0.8632965767192634,0.9829095138358216
HERPUD2,HERP2,Homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 2 protein,-0.01308598392341597,0.07127969107332655,-0.18358642870595793,0.8543669871529441,0.9829095138358216
XRCC4,XRCC4,DNA repair protein XRCC4,0.010895181000435454,0.05362629113665452,0.20316864674962398,0.8390355093704376,0.9829095138358216
ARID1A,ARI1A,AT-rich interactive domain-containing protein 1A,-0.008288527017472258,0.04238909697218981,-0.19553440883418932,0.8450056375009983,0.9829095138358216
TBC1D5,TBCD5,TBC1 domain family member 5,-0.014195423943327193,0.0703146727586486,-0.2018842353437701,0.8400393062196112,0.9829095138358216
DDX46,DDX46,Probable ATP-dependent RNA helicase DDX46,0.005587889741078237,0.03364089327106009,0.16610408338607568,0.8681012730004793,0.9829436138432738
HSPA1A,HSP 70,Heat shock 70 kDa protein 1A,-0.003430229901686416,0.0206736372997623,-0.16592290229092177,0.868243826809142,0.9829436138432738
XCL2,lymphotactin beta,Cytokine SCM-1 beta,-0.004917912652972041,0.029592807533137942,-0.1661860790823911,0.8680367599608234,0.9829436138432738
AKR1B1,Aldose reductase,Aldose reductase,0.005815142617300563,0.034869974763226334,0.16676647048890833,0.8675801414904933,0.9829436138432738
EFNA5,Ephrin-A5,Ephrin-A5,-0.004415698684372893,0.02658251861248911,-0.16611287849520362,0.8680943530924575,0.9829436138432738
TPM1,Tropomyosin 1 alpha chain,Tropomyosin alpha-1 chain,-0.00593013543952821,0.03572989375969539,-0.16597125867241222,0.8682057794488356,0.9829436138432738
PURB,PURB,Transcriptional activator protein Pur-beta,-0.011234354975098735,0.06796004814208871,-0.16530822567415346,0.8687274880750845,0.9831140555855389
IL2RG,IL-2 sRg,Cytokine receptor common subunit gamma,0.0098618610599282,0.0596857669158726,0.16522969494265768,0.8687892839076865,0.9831140555855389
EEF1B2,EF-1-beta,Elongation factor 1-beta,-0.010034534264771236,0.06112035726982754,-0.16417662973519379,0.8696180182987281,0.983828246559729
ARHGEF7,COOL-1,Rho guanine nucleotide exchange factor 7,-0.004081435579439115,0.025066359308209125,-0.1628252244075374,0.8706817484227574,0.984507017541052
CLSTN1,Alcadein alpha-1,Calsyntenin-1,-0.0038031204382493037,0.0235324660481332,-0.16161164029602415,0.8716371951967261,0.984507017541052
ZNF34,ZNF34,Zinc finger protein 34,-0.008598525681043249,0.05296404329052823,-0.16234647407632788,0.8710586429159743,0.984507017541052
TIMM8A,TIM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,0.014546697651052745,0.08962155648291777,0.1623124862133521,0.8710854008555741,0.984507017541052
ACPP,Prostatic acid phosphatase,Prostatic acid phosphatase,-0.0038216531777346325,0.02371430015109905,-0.16115395155599885,0.8719975793042858,0.984507017541052
GSTP1,Glutathione S-transferase Pi,Glutathione S-transferase P,-0.0052933325696902485,0.03277255066147821,-0.16151725950071327,0.8717115084527816,0.984507017541052
SHC1,SHC1,SHC-transforming protein 1:Src Homology domain,-0.009898848012607224,0.061355245836386046,-0.1613366204905143,0.8718537425937303,0.984507017541052
SPOCK2,Testican-2,Testican-2,0.004275453051476032,0.026241270802908296,0.16292858236889152,0.8706003840917933,0.984507017541052
SNX8,SNX8,Sorting nexin-8,-0.014731665285039683,0.09140853552956446,-0.16116290672083886,0.8719905277522135,0.984507017541052
KIAA1644,K1644,Uncharacterized protein KIAA1644,-0.005836227755794112,0.0369428463025547,-0.1579799160031294,0.8744975427909384,0.9848197818241271
RPLP2,RLA2,60S acidic ribosomal protein P2,-0.007050253258515319,0.044527918825996445,-0.15833332085575075,0.8742191282341947,0.9848197818241271
IGBP1,IGBP1,Immunoglobulin-binding protein 1,-0.009394049504457984,0.05915154424919394,-0.15881325878632488,0.8738410550950285,0.9848197818241271
ZNRF3,ZNRF3,E3 ubiquitin-protein ligase ZNRF3,-0.006147558376905682,0.038610239874845305,-0.15922093198159165,0.8735199314555394,0.9848197818241271
HEBP1,HEBP1,Heme-binding protein 1,-0.006706882335403614,0.04248203364311337,-0.15787573616996195,0.8745796192865047,0.9848197818241271
SRGN,Platelet proteoglycan,Serglycin,-0.007373492199043048,0.046622593281931544,-0.15815276843256645,0.8743613666184901,0.9848197818241271
OSTM1,OSTM1,Osteopetrosis-associated transmembrane protein 1,-0.004494616492036313,0.02842901513416863,-0.15809962008266215,0.8744032374232986,0.9848197818241271
CR1,Complement receptor type 1,Complement receptor type 1,0.0038177981464985796,0.023857928090062437,0.16002220025505107,0.8728888343293633,0.9848197818241271
PTPN6,PTP-1C,Tyrosine-protein phosphatase non-receptor type 6,0.011805531672213208,0.07356019854266022,0.160488034373191,0.872521969975091,0.9848197818241271
NFU1,NFU1,"NFU1 iron-sulfur cluster scaffold homolog, mitochondrial",-0.008047073051317426,0.050999023416435536,-0.15778876755361718,0.8746481372215886,0.9848197818241271
WFDC11,WFD11,Protein WFDC11,-0.010485251868445254,0.06568924162812853,-0.1596190123156393,0.8732063842286992,0.9848197818241271
CLCA2,CLCA2,Calcium-activated chloride channel regulator 2,-0.004798184576426813,0.029978343838384127,-0.1600550251306158,0.8728629824342871,0.9848197818241271
CXCL6,GCP-2,C-X-C motif chemokine 6,-0.009460486676395357,0.06007365542766018,-0.15748145520772475,0.8748902597647488,0.984869681973476
KIR2DS2,KI2S2,Killer cell immunoglobulin-like receptor 2DS2,-0.009743702630690151,0.06264769759592548,-0.1555316955706265,0.8764266915068282,0.9849785769259587
CSF2RA,CSF2R,Granulocyte-macrophage colony-stimulating factor receptor subunit alpha,0.0038127015868286095,0.02493961011522793,0.15287735330315386,0.8785190904819814,0.9849785769259587
SMEK1,P4R3A,Serine/threonine-protein phosphatase 4 regulatory subunit 3A,-0.004557955982996024,0.029385963552807964,-0.15510656898505853,0.8767617579916771,0.9849785769259587
PAPLN,PPN,Papilin,-0.004404830823397711,0.028828251589810713,-0.15279562861018564,0.8785835270317996,0.9849785769259587
WWP1,WWP1,NEDD4-like E3 ubiquitin-protein ligase WWP1,-0.010653471727003311,0.07142051386047327,-0.14916543092669252,0.8814465943528644,0.9849785769259587
RRM1,RRM1,Ribonucleoside-diphosphate reductase large subunit,-0.009429396661891085,0.06295041492612519,-0.14979085797856703,0.8809532203415447,0.9849785769259587
MVK,MVK,Mevalonate kinase,0.006051537921525118,0.03956531595780783,0.15295057741933454,0.8784613569706828,0.9849785769259587
RELB,RELB,Transcription factor RelB,-0.0035077237353919486,0.023481731680374616,-0.14938096487677727,0.881276563157857,0.9849785769259587
BRPF1,BRPF1,Peregrin,-0.0038740931628313555,0.02537689868827383,-0.15266219920803398,0.8786887323427444,0.9849785769259587
COPS7B,CSN7B,COP9 signalosome complex subunit 7b,-0.010765045216012414,0.07079231538535855,-0.15206516635898687,0.879159502104968,0.9849785769259587
PKN1,PKN1,Serine/threonine-protein kinase N1,-0.00618372978392208,0.040624661025889984,-0.1522161570771312,0.8790404395089028,0.9849785769259587
CCT5,TCP-1-epsilon,T-complex protein 1 subunit epsilon,-0.009894022324254266,0.06565355031967673,-0.15070049184056042,0.880235729724288,0.9849785769259587
YWHAE,14-3-3E,14-3-3 protein epsilon,-0.003930936067191853,0.02605555884468341,-0.15086746327814626,0.880104038573404,0.9849785769259587
PRDM1,PRDM1,PR domain zinc finger protein 1,-0.004051721795415046,0.027258933411832484,-0.14863831002486272,0.881862454414237,0.9849785769259587
FGFBP1,FGFP1,Fibroblast growth factor-binding protein 1,-0.005964860779689866,0.040113656424965796,-0.14869900456088758,0.8818145691754522,0.9849785769259587
MAPK9,JNK2,Mitogen-activated protein kinase 9,0.007083103353753304,0.047186970098460436,0.15010718719539917,0.8807036986657077,0.9849785769259587
LRP10,LRP10,Low-density lipoprotein receptor-related protein 10,-0.0034944259342869644,0.02246447885680705,-0.1555533941633418,0.8764095902037559,0.9849785769259587
ATXN3,ATX3,Ataxin-3,-0.007652167679812329,0.05101768176905847,-0.1499905016157215,0.8807957393108914,0.9849785769259587
YY1,TYY1,Transcriptional repressor protein YY1,-0.007730239848762166,0.052028553564245524,-0.14857687402777336,0.8819109250724892,0.9849785769259587
EMC8,EMC8,ER membrane protein complex subunit 8,-0.0068865296067345556,0.04630703048494895,-0.14871455877467388,0.8818022976751682,0.9849785769259587
SH3GLB2,SHLB2,Endophilin-B2,0.008672829957737582,0.05556914808357667,0.15607275362029197,0.8760002849017138,0.9849785769259587
CYB5R1,NB5R1,NADH-cytochrome b5 reductase 1,0.0033188867460717066,0.02229295418287656,0.14887604033300245,0.8816748984441937,0.9849785769259587
PPIG,PPIG,Peptidyl-prolyl cis-trans isomerase G,0.00680345466868927,0.044523898856903006,0.15280455762769435,0.8785764868305642,0.9849785769259587
PLK1,PLK-1,Serine/threonine-protein kinase PLK1,0.005269342179761853,0.0338467773784783,0.1556822417933472,0.8763080427636031,0.9849785769259587
BST1,BST1,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2,-0.007345492312098027,0.04699501261398103,-0.15630365656956416,0.8758183217813207,0.9849785769259587
TNFRSF10A,TRAIL R1,Tumor necrosis factor receptor superfamily member 10A,0.006156624776291871,0.04033202663697951,0.152648534915104,0.8786995063724605,0.9849785769259587
